"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"origem";-1,38155114705926;0,237663842697783;0,847753142215068;0,0406000364174322;-0,843051827229387;0,145027520174849;0,517316957179008;0,0247750037775674;0,765644633056876;0,0192962201261211;0,214679221898625;0,000379924918374498;0,00702516603488957;0,000207897318130349;0,00264521802711262;6,06702107651718e-06;0,0036806342015855;0,949791240201502;0,00332031262727226
"contexto";0,713457333899098;-1,29544753064248;1,51403222846821;0,771684967263062;0,316701495253388;-0,575045136525018;0,672074205190682;0,342548560908531;0,127658743532489;0,358432115589608;0,42809748980749;0,0858116510704138;0,0017294044188938;0,00570164542915413;0,00778808693830261;0,00202320845537869;0,00339750849377123;1,2012061225523;0,00490225192137188
"artigo";-2,56341522381404;1,16854079117122;0,411022488798658;0,219335738864065;-0,897725132056599;0,409230789581909;0,143942820736628;0,0768128406616496;0,833109362262511;0,147436346091188;0,01594972336452;0,00350456828177794;0,022325359942293;0,00463925565333315;0,00057397333963163;0,000163447903770256;0,00339750849377123;1,68943997094714;0,00969719393692143
"aplicação";-1,03623093155521;0,754060537843637;-1,02422510298491;1,5883190565521;-0,453799167842573;0,330227591317691;-0,448541425722977;0,695576482213354;0,283413170526093;0,127812126330031;0,206184325163311;0,382590377980565;0,00395217130964134;0,00209283545626542;0,00386112168759846;0,00928534726225514;0,0036806342015855;1,17090416532467;0,00504621045777762
"apelante";0,855974170966853;-0,0969212107846923;0,569236522303518;1,40515934867136;0,490887343186218;-0,0555827468564252;0,326447939150441;0,805836160504045;0,346184198997171;0,00377986501935676;0,114006424077695;0,536029511905775;0,00311165818811887;3,98940590315859e-05;0,00137611927374379;0,00838536011533915;0,00424688561721404;0,875148701437253;0,00325262705107861
"agravante";0,260319438850579;-1,87012773771214;-0,32607775952715;-1,07310977044484;0,118534939228903;-0,851551765472394;-0,148477607281695;-0,488634279434785;0,0178939822373345;0,786482483842745;0,0209071121458709;0,174716421774049;0,000249422631133989;0,0128725681822435;0,000391349707915402;0,00423848797636301;0,0036806342015855;1,17065227059146;0,00504403952500908
"absoluto";-1,82885315524771;1,546762356802;1,0142957515941;-0,685065451258169;-0,679909201342106;0,575036850641429;0,377082770375641;-0,254685458203955;0,52114613057151;0,317469305775774;0,119368283196461;0,0420162804562529;0,00757577319016873;0,00541896667818727;0,00233022847497587;0,0010630003907306;0,00226500566251416;1,5239611314671;0,00526037945690255
"violência";-0,596670866152946;-1,25410259828735;1,40877519294948;0,272622057353529;-0,298792944770717;-0,628012912383147;0,705467808635074;0,136520068176468;0,110700354809814;0,416483874002559;0,459537150831767;0,013278620355859;0,000705581216763859;0,00311704793012957;0,00393333318513276;0,00014729884005937;0,00198187995469989;1,07878559784795;0,00230646901553485
"verificar";1,49478316864062;1,84592014763745;0,0465283484465452;0,326532004178372;0,623335913610211;0,769762695900222;0,0194026740440736;0,136166321254874;0,429760034121868;0,558146435634995;0,00031007217173246;0,0117834580714038;0,00759131388873603;0,0115767424398206;7,35522268118843e-06;0,00036225305691759;0,00339750849377123;1,37163955163088;0,006392055695124
"público";-0,601809592589127;-0,216206092205464;0,802677128645799;0,266487130963203;-0,567586853124598;-0,203911232078096;0,757031777381789;0,251332969637247;0,392573371131109;0,043151032141289;0,520046636124116;0,0442289606034834;0,000922868933066427;0,000119112590249383;0,00164173702028867;0,000180956545504245;0,00254813137032843;0,57779462916522;0,000850685079679944
"pretensão";-0,117505230972697;-0,65592297396056;-0,339646053057735;-0,296388475077195;-0,146056820765081;-0,815300080263801;-0,422173738857186;-0,368405372448858;0,0267282105200589;0,709273731111052;0,166290146405998;0,0977079119628912;5,0820280571152e-05;0,00158353746347691;0,000424595905336939;0,000323329463777352;0,0036806342015855;0,432361557067431;0,00068804493442442
"juízo";0,317384626696261;-0,445113501009768;-1,05117917668;2,0392316071412;0,134573204807567;-0,188731101936219;-0,445707002589591;0,864647842507205;0,0289323517706997;0,0484625437416019;0,236332446392619;0,68627265809508;0,000342241227394535;0,000673134865621199;0,00375417099032491;0,0141284220189026;0,00339750849377123;1,12245472322365;0,00428053659916339
"estatuto_da_criança_e_do_adolescente";-0,477703614759806;-0,292551482503336;-0,0976424716425447;-1,24190925755439;-0,349737582904439;-0,214183533899513;-0,0714862541667167;-0,909229757748661;0,191060848383836;0,0610255864080335;0,00594415416184427;0,741969411046285;0,000452266479298442;0,000169621910929869;1,88953470779321e-05;0,00305672996262601;0,00198187995469989;0,657426930012351;0,000856588668782063
"encontrar";0,298992837197983;-0,396058069461657;-0,333230970717361;0,117295913490244;0,490838657602267;-0,650184843787344;-0,547045353565123;0,192557685526291;0,285084165458326;0,426012132651733;0,263693929975037;0,0252097719149045;0,000329036612979642;0,000577351621464902;0,00040870822140092;5,06393848186973e-05;0,0036806342015855;0,336859693962113;0,000417657954250066
"citação";0,29935688020112;0,716888765876864;-2,27973593093766;3,65424406473715;0,068400107734018;0,163802043855952;-0,520897275440887;0,8349588876878;0,00742450056651255;0,0362614372920738;0,320638548646577;0,635675513494837;0,00010148872222395;0,000582026616806856;0,00588583908811799;0,0151228762000755;0,00113250283125708;2,08992371990348;0,00494652452436602
"biológico";1,26785116227677;0,777008259834839;-0,170467084406537;-1,8606603012381;0,530937111307517;0,325387185194481;-0,0713863772505372;-0,779187364303789;0,388978094670957;0,124420682031822;0,00523633657785062;0,48136488671937;0,00546131337379352;0,00205121801535073;9,87282905981842e-05;0,0117623672364784;0,00339750849377123;1,22287062873584;0,00508067692398005
"bem";-0,341532640729241;0,0305706597613142;0,666694912756421;-0,737293541341611;-0,324803597801946;0,0290732395487958;0,634038684669123;-0,701179232393614;0,153323939062871;0,00104618350266977;0,435068567275324;0,410561310159135;0,000429325900590418;3,43979277948654e-06;0,00163597604389547;0,00200079925236486;0,0036806342015855;0,524689103823987;0,00101327364771547
"social";0,31675546014967;-0,886008068924523;0,45669419056985;-0,734421907609712;0,24785205983146;-0,693275894301789;0,357350101533575;-0,574664072090209;0,0813011322263536;0,54172195397551;0,125851164212935;0,251125749585201;0,000312478549513284;0,00244482255951104;0,000649565521150271;0,00167982189188787;0,00311438278595697;0,668267939842023;0,00139082741608939
"salvo";-0,507918513951363;-1,28606356729159;0,969847583084571;-0,0856220856194145;-0,300345014422247;-0,760481790004421;0,573495311408967;-0,0506304964947358;0,10879816036708;0,594033646017037;0,295391728452064;0,00177646516381886;0,000292164458453636;0,00187311381553201;0,00106523707181765;8,30253855698567e-06;0,00113250283125708;0,926313686145491;0,000971752033001639
"restar";0,693510519380824;0,0291857032460224;1,04283256359249;0,0619043898289394;0,55292889942507;0,0232694650243773;0,831439820388919;0,0493557418108896;0,371768026869934;0,000560736676682401;0,62596923294665;0,00170200350673375;0,0014978837048161;2,65284768222358e-06;0,00338689051884986;1,19347928315476e-05;0,00311438278595697;0,684213829636089;0,00145799383106402
"proteção_integral";-2,39764385955286;1,04604002027342;1,10148609486491;-0,387878246172924;-0,836955934213874;0,365145723750778;0,384500525329553;-0,135398340580673;0,749457811040098;0,121486256670078;0,117786025779291;0,0112699065105313;0,0195312437505715;0,00371755285621839;0,00412210062462317;0,00051115356915351;0,00339750849377123;1,66604179718346;0,00943044825581759
"pai";0,315836550173903;-0,395986665323381;0,00457990887106882;0,0421758088241847;0,621371715896562;-0,779057754932626;0,00901043857115008;0,0829760035182097;0,425691245572739;0,56988047221297;6,66563466499911e-05;0,00436162586764037;0,000310668174032638;0,000488352160320851;6,53259393941798e-08;5,53986051803962e-06;0,00311438278595697;0,291198974482395;0,000264089827331706
"elemento";0,362747960171824;-1,32374746173884;-0,961694832187049;-1,76049854975257;0,149238493836741;-0,544604240686941;-0,395651813502107;-0,724288433882273;0,0321455566277032;0,364564168422108;0,168245495744017;0,43504477920617;0,000409809430548418;0,00545735582306348;0,00288035856534769;0,00965257830704695;0,00311438278595697;1,21708053616384;0,00461328860322692
"descabimento";-0,426707358170221;-0,399121219257867;-1,59606668755817;-0,502958743362705;-0,240736925973189;-0,225173561165732;-0,900458313300722;-0,283755926515273;0,0771502066631833;0,0574829666131042;0,803779240975973;0,06158758574774;0,000567064231223869;0,000496114163159896;0,00793366862470613;0,000787837619698443;0,00311438278595697;0,924137084702858;0,00265977431046265
"apresentar";0,775654929817868;-0,842535613643645;1,29584346510884;1,2789306088061;0,36061839581827;-0,391712641449049;0,602465057147086;0,594601912243162;0,17713812881883;0,177993515813751;0,368161112430713;0,276707242936704;0,00170339912273715;0,00200981387388979;0,00475427600811239;0,00463098386789678;0,0028312570781427;1,10863183143332;0,00347979767176446
"sociedade";-3,13596964461707;1,25887119623009;0,949174172745921;-0,467645926310552;-0,885616758378538;0,355512825175175;0,268052516211942;-0,13206603260302;0,820860617058886;0,112652548490476;0,0559983761477494;0,0104884583028849;0,0250591026352314;0,0040381682328086;0,00229569209849126;0,000557257760915541;0,00254813137032843;2,0821497141234;0,0110470347928136
"rejeitar";1,64421145469556;1,98704907035752;0,33731138336957;-0,0894320033914759;0,631755136870932;0,763483585902524;0,129605105572156;-0,0343624461329913;0,43920294664694;0,546285657908872;0,013764796363242;0,00074659908094479;0,00612328722027655;0,00894306683580674;0,000257710009854345;1,81157038065979e-05;0,00226500566251416;1,49245024023194;0,00504509109755008
"reforma";0,130257854072578;-1,30736497612139;-2,11874479914869;-2,02536970905118;0,0405526620668428;-0,407016762652456;-0,659620431009738;-0,630550333846343;0,00236560370457394;0,202946027088816;0,466068060064045;0,328620309142564;5,28420707880872e-05;0,00532311296395181;0,0139807119940872;0,012775579570148;0,00311438278595696;1,61104524217334;0,00808327703726583
"quando";0,796670972984641;0,349386453183464;-0,208345112738897;1,83260210962618;0,390666118462023;0,171329763650155;-0,102166865938778;0,898659016244563;0,235010918348543;0,0384941632902874;0,0119689093036457;0,714526009057523;0,00143756430169036;0,000276491265386457;9,83186545915822e-05;0,00760686408200757;0,00226500566251416;0,988575373081654;0,00221354760648592
"prioridade";-3,13596964461707;1,25887119623009;0,949174172745921;-0,467645926310552;-0,885616758378538;0,355512825175175;0,268052516211942;-0,13206603260302;0,820860617058886;0,112652548490477;0,0559983761477494;0,010488458302885;0,0111373789489917;0,00179474143680382;0,00102030759932945;0,000247670115962463;0,00113250283125708;2,0821497141234;0,00490979324125048
"precedente";0,747641738365934;1,14027553403708;-1,40738682616858;2,40635204202761;0,240918375442763;0,367439797860622;-0,453513133872316;0,775417415800983;0,0864153056895036;0,171189023165024;0,228028140375405;0,514367530770067;0,000633033033914876;0,00147251222369598;0,0022431910288481;0,0065577917895475;0,00113250283125708;1,52993512914925;0,00265085107520377
"pleito";-0,397203493096175;-0,67723357319632;-1,62352408367848;-1,19778770121558;-0,183471360263918;-0,312819416370633;-0,749918309458569;-0,553267387294106;0,047300232385929;0,117102677128618;0,588453995735298;0,247143094750155;0,000536027004284723;0,00155825134540517;0,00895525634298096;0,00487438972995459;0,00339750849377123;1,09864209512538;0,00410084185678872
"paterno";-0,227019678244209;-0,954752498904619;-1,78323128444225;-1,66296882962039;-0,0863719220887995;-0,363245200095688;-0,678448294691323;-0,632693233022581;0,010771211176759;0,16224519682934;0,494892385161477;0,332091206832423;0,000131325427177502;0,00232275509838096;0,00810283814391907;0,00704676895656884;0,00254813137032843;1,31584897606394;0,00441198379113154
"opressão";-0,914083213460962;-0,939980873972673;1,35132506542404;0,180088559395519;-0,483268420747077;-0,496960304934679;0,714434660506217;0,0952113685188087;0,281664727620467;0,253659854875821;0,45839360642728;0,00628181107643082;0,00189252122566505;0,00200127756157289;0,00413608025468465;7,34584127410041e-05;0,00226500566251416;1,03608244348155;0,00243140844777054
"julgar";0,0940834936812533;0,996329953751127;-1,43994761559267;2,51506180450142;0,0306858194887092;0,324958182522222;-0,469646384040245;0,820300453524246;0,00146726402557769;0,140133019513745;0,255936762906624;0,602462953554053;2,00491591920055e-05;0,00224841081934705;0,00469637403318464;0,0143273745876827;0,00226500566251416;1,47752253899852;0,00494467237428912
"jovem";-2,48610612540171;0,705138886919827;0,338810201002778;-0,892782958334445;-0,902411345651062;0,255952602068986;0,12298194605744;-0,324063990098067;0,864723318207891;0,0592433874458093;0,0119593806130242;0,0640739137332732;0,00874960881477903;0,000703880025264061;0,000162503329988028;0,00112834288036864;0,00141562853907135;1,60825863461516;0,00366151732136779
"inviabilidade";0,549632171916677;0,135157000586183;-0,374059776058753;-1,14750908858301;0,412307283300645;0,101388198468122;-0,28060142389593;-0,860805424155893;0,25635168465634;0,0132014514674288;0,0884161892485496;0,642030674627679;0,00102637211009913;6,20636969675659e-05;0,000475381821285815;0,00447376141012664;0,00339750849377123;0,653023591348647;0,00144883287947186
"imediato";-0,813065804992472;0,37029018875886;-0,404071420756674;1,89778077945363;-0,380626243211113;0,173346563807986;-0,189160810757518;0,888421532533131;0,222672423356545;0,039332555234309;0,0409533281495754;0,697041693259569;0,00224601133606361;0,000465848778791865;0,000554723826972766;0,0122363710765469;0,00339750849377123;1,03649519214256;0,00365001908267715
"família_natural";-0,29454104937054;0,905395487825376;0,00397213789093602;-0,945469083683266;-0,219512145924711;0,674762675246234;0,00296030897632645;-0,704628261182334;0,0668107427978619;0,537630626308426;9,04817856326278e-06;0,39554958271515;0,000294748911996485;0,00278507697409247;5,36054793588098e-08;0,0030370728930947;0,00339750849377123;0,685484269409785;0,00159645079368607
"exploração";-0,778694980291095;-1,05534177174564;1,22416590464421;0,0915183443905411;-0,433474135401053;-0,587474394517154;0,68145329112656;0,050945281801092;0,226626664985442;0,354499169886292;0,417075525353992;0,00179863977427285;0,00103006660078802;0,00189198118095906;0,00254572281216317;1,42280985730221e-05;0,00169875424688562;0,983980936502159;0,00164476526058833
"discriminação";-0,307240047425901;-1,51818436534079;1,27916425102387;0,20335119853076;-0,152164436208953;-0,751899597558302;0,633521927582173;0,100712197957561;0,0286090555195871;0,594907728640332;0,369282213169731;0,00720100267035055;0,000133630303995286;0,00326285924004137;0,00231633802533616;5,85386607359802e-05;0,00141562853907135;1,09269983264052;0,00169025045902126
"determinar";0,23263617972547;-0,58283413452358;-1,76322519652329;0,605800838787921;0,118259084877495;-0,296279931459772;-0,89632403016527;0,307954905800213;0,0188609187388795;0,100820998717486;0,806829529684785;0,0734885528588505;0,00016854912607301;0,00105794221744744;0,00968250114105336;0,00114296184004463;0,00311438278595696;1,01899170519663;0,00323380097617633
"determinado";-0,0298554337588424;0,56373452170915;-1,97009953560571;2,71156541544489;-0,00878383430217136;0,16585760130316;-0,579627414537896;0,797775758381406;0,000120673412484542;0,0366409557463188;0,391290271225628;0,571948099615569;2,7759955193134e-06;0,000989740294629979;0,012087829553265;0,0228987703920173;0,00311438278595697;1,6349045463865;0,00832447384873941
"desacolhimento";0,145191773727743;-1,58786345092258;-1,71772263524055;-2,26394980129989;0,0445565792620544;-0,487284932829722;-0,527136233564013;-0,694762906857831;0,00288361915588177;0,293719576330277;0,300550771115626;0,402846033398214;7,16216913642404e-05;0,00856617329142394;0,0100245902093468;0,0174138234523414;0,00339750849377123;1,62647680119737;0,00898785997112086
"crueldade";-0,778694980291095;-1,05534177174564;1,22416590464421;0,0915183443905411;-0,433474135401053;-0,587474394517154;0,68145329112656;0,050945281801092;0,226626664985442;0,354499169886292;0,417075525353992;0,00179863977427285;0,00103006660078802;0,00189198118095906;0,00254572281216317;1,42280985730221e-05;0,00169875424688562;0,983980936502159;0,00164476526058833
"provimento";0,0495216708415874;-1,93084356187271;1,82906054958263;0,717081481464403;0,0179748990214223;-0,700838995555037;0,663894778267563;0,260279328229576;0,000411188819170675;0,532350423198139;0,417700286523277;0,0495381014594141;6,24902688179012e-06;0,00949983344955483;0,00852467792931926;0,00131026405989033;0,00254813137032843;1,46909355684088;0,00549946854721472
"nascimento";1,89458147672031;2,01841321963384;0,878429870727802;-1,46292473213392;0,582597488347196;0,620676643709765;0,270123530005735;-0,449859921600002;0,404978392634074;0,391451670354546;0,0648301995605555;0,138739737450824;0,0101626244958429;0,0115345184744979;0,00218470848750527;0,0060593113586894;0,0028312570781427;1,79090345414172;0,00908079043617429
"momento";0,284799191220353;-1,66187332158797;-0,272724066966231;-0,387543402688711;0,162609658209552;-0,948867346332829;-0,15571521507793;-0,221272750047313;0,0315010364752868;0,913473347816512;0,0215105818841643;0,0335150338240364;0,000229644901811346;0,00781943073897458;0,000210584418750286;0,000425226186204826;0,0028312570781427;0,965275188525236;0,00263804130685852
"inserção";1,2774329343789;1,64064171459007;-0,376428793259673;0,931570560643604;0,553158732489664;0,710436741443155;-0,163002587884096;0,403392128605836;0,360361000417904;0,506222884016952;0,0233015669252346;0,110114548639908;0,00508215852780143;0,00838300045078805;0,000441303793981955;0,00270273522198081;0,00311438278595697;1,28010039090979;0,00510340518654624
