"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"estabelecer";-0,633330969890736;-0,33552914452198;2,37028602284705;-0,255759423449278;-0,135497464411343;0,957197761413486;0,163477002605698;0,020026069695538;0,816496927698763;0,000299613906571608;8,40932263855477e-05;0,00419664301034853;0,000746965452847806;1,33680485767377;0,0013348625415501
"especialmente";-0,73584556148004;-1,61279105491874;-0,207489737806277;-0,412277833545685;-0,903610807608022;-0,116251865967197;0,320001351137163;0,670926095417087;0,00907255344575048;0,000505573006862629;0,0024286601184182;4,019793771701e-05;0,000933706816059757;1,11013652348492;0,00115070317532698
"episódio";-0,740488603342685;-1,65145855297604;-0,592302845321873;-0,388845296559481;-0,86721373953473;-0,31103000708253;0,29420090838953;0,638678972538352;0,0671201190721181;0,000614367923451428;0,00305581552066971;0,000393078611290069;0,00112044817927171;1,16509676582228;0,00152095291174179
"entidade";-0,607426569035063;0,303719047929298;-1,40135449050695;-0,390065295412426;0,195036348741084;-0,899894376015632;0,332558778149352;0,0362881573643582;0,631153064486288;0,000275605629706598;6,89040224650453e-05;0,00146688657931952;0,000746965452847806;0,89892860168705;0,000603602338697319
"embora";-0,740488603342685;-1,65145855297604;-0,592302845321874;-0,388845296559481;-0,86721373953473;-0,31103000708253;0,29420090838953;0,638678972538352;0,0671201190721181;0,000307183961725714;0,00152790776033485;0,000196539305645035;0,000560224089635854;1,16509676582228;0,000760476455870893
"deferir";-0,543726549838171;1,1165594901365;-0,0676504242536635;-0,437166202927632;0,897734482141926;-0,0543921923735739;0,351364297400398;0,646696177393118;0,00193952520648669;0,000331247687393749;0,00139686845379707;5,127820618152e-06;0,00112044817927171;0,782829795959227;0,000686635842511557
"decorrente";-0,595818964378452;0,400387793072553;-0,439321721717963;-0,707947982728291;0,47573801332497;-0,521999038723783;0,718929665174189;0,141696598662622;0,139373736163188;0,000397759370658836;0,000179619478814016;0,000216250504395782;0,00112044817927171;0,599703719922599;0,000402963083124933
"costa";2,20847083906654;-0,354873336555707;-0,0310818193604965;0,987239228693768;-0,158636859888682;-0,0138943158447251;0,988787058266802;0,0111431040010336;6,98377321643644e-05;0,00546481058488211;0,000141103736692639;1,08244201093393e-06;0,00112044817927171;1,89542194689607;0,00402534941935608
"convívio";-0,638682017759232;-0,125983970309071;-1,62435726898553;-0,364971687110758;-0,0719929180939406;-0,928230945051848;0,300890115482047;0,00510986156190283;0,694000022956049;0,000380872754256773;1,48197579596982e-05;0,00246361954930545;0,000933706816059757;0,993679546904029;0,000921941215625955
"contar";-0,700003793459014;-1,03195560105534;-1,18266431664656;-0,407307268404089;-0,600458198809407;-0,688150231118004;0,337109700187756;0,319766156192043;0,343124143620201;0,000549025558383205;0,0011932015266661;0,00156716513822866;0,00112044817927171;1,02891711529059;0,00118618535589681
"conflito";0,0748898790700439;-0,253054703275033;0,105509357364921;0,263498526265385;-0,890367860190168;0,371232541941507;0,149451456455858;0,744770951220283;0,10577759232386;4,18935125088761e-06;4,7833189803634e-05;8,31538710854049e-06;0,000746965452847806;0,165325055057196;2,0416338995081e-05
"comportamento";-0,624696169605512;-0,122446413704888;1,11307251839572;-0,487186935642757;-0,0954932909401388;0,868061012328305;0,465371194341413;0,00780358131506581;0,52682522434352;0,000437249640694452;1,67990187441888e-05;0,00138815734589107;0,00112044817927171;0,781510318936998;0,000684323113282922
"cna";-0,53211894518156;1,21322823527976;0,894382344535327;-0,332900046348477;0,759010254029021;0,55953640937832;0,233851156082585;0,53057539413263;0,235573449784788;0,000158627771328368;0,000824606583126067;0,000448134329533057;0,000560224089635854;0,939084307709795;0,000494050048732092
"até";-0,152548936964992;-0,0674634528735893;-0,396778591925704;-0,354424178375163;-0,156741038848148;-0,921854515920974;0,285903273284078;0,0244049485182936;0,689691778197628;2,60741492091305e-05;5,09951537661289e-06;0,00017639579945159;0,00112044817927171;0,243481093975548;6,64235777294448e-05
"atualmente";-0,73584556148004;-1,61279105491874;-0,207489737806277;-0,412277833545685;-0,903610807608022;-0,116251865967197;0,320001351137163;0,670926095417087;0,00907255344575048;0,000505573006862629;0,0024286601184182;4,019793771701e-05;0,000933706816059757;1,11013652348492;0,00115070317532698
"apenas";-0,676788584145793;-0,838618110768836;0,741401220931416;-0,517402067961569;-0,641120070441893;0,566798161028839;0,476632824128091;0,319408435655549;0,203958740216358;0,000513213207428647;0,000787989171663296;0,00061588321613288;0,00112044817927171;0,836616977322523;0,000784233015959972
"afastamento";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102456;0,0102318977803123;0,000152034146645532;0,00449184110033331;6,12443982284323e-05;0,000746965452847806;1,44261142828777;0,00155453051953424
"ademais";-0,694058184716242;-1,26478357240302;3,25582822983409;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440167;0,140769147364872;0,76210679929111;0,000359825780595036;0,00119490381700881;0,00791814563001647;0,000746965452847806;1,90063228973287;0,00269834031803936
"visar";-0,555334154494782;1,01989074499325;-1,02968319304265;-0,357809735788988;0,657130189177113;-0,663439603465656;0,270415876091511;0,398080337598539;0,331503786309949;0,00017277088131565;0,000582732286679485;0,000593976178170596;0,000560224089635854;0,911389276678653;0,000465339167308032
"vir";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835557;-0,783363420902132;0,134806341639489;0,343318440834889;0,521875217525622;0,000435662755156054;0,00254212694023317;0,00472986729296584;0,000746965452847806;1,77515148387333;0,00235380974095064
"vinculação";-0,749774687067973;-1,72879354909064;-1,36192906035306;-0,322480306678206;-0,743559209866352;-0,585769710063312;0,222373135297593;0,515996845463778;0,261630019238629;0,000524894567103527;0,00279059489764465;0,00173188680245955;0,000933706816059757;1,35692310396629;0,00171917862752336
"usuário";-0,645476412855837;-0,521380030098188;2,54739446424446;-0,240928325340666;-0,194608532574959;0,950831773289872;0,146229696339588;0,0416412367075522;0,812129066952859;0,00038901942068463;0,000253816186540792;0,00605902759707125;0,000933706816059757;1,44054958047864;0,00193761259926908
"tjrs";1,14462277327424;0,767969653715033;-0,133185330861919;0,826560507112135;0,554569943253561;-0,0961764322600543;0,832430852028695;0,163550369937471;0,00401877803383303;0,00122330652950328;0,000550679168092613;1,65624018270764e-05;0,000933706816059757;1,07066577685258;0,00107033165800499
"tenro";-0,610823766583366;0,10602101803474;0,684521376108042;-0,661398013960711;0,114799218043686;0,741197549014691;0,684478910781429;0,00900020015135592;0,306520889067216;0,000348371310759188;1,04952906303665e-05;0,00043750654934533;0,000933706816059757;0,630088442233448;0,000370692292284008
"suspenso";-0,728880998686074;-1,55478980783278;0,369729923467116;-0,41495899112869;-0,885156851719955;0,210490815796504;0,324916911901795;0,645271432867134;0,0298116552310696;0,000396838476373937;0,00180569288257009;0,000102110338978151;0,000746965452847806;1,091279740886;0,000889554788323598
"suficiente";-0,529287947224641;1,37797659352522;-0,843847544310503;-0,311289635676532;0,810428111991751;-0,496291283435301;0,205564846517517;0,608118939842117;0,186316213640366;0,000209259182877516;0,00141835256194463;0,000531898172204569;0,000746965452847806;0,996284108197051;0,000741424481229499
"sofrer";-0,707987310304174;-1,38078606657493;2,1013889072873;-0,271029805508913;-0,528588823029097;0,80444807209323;0,172369100669789;0,286154954315735;0,541475945014474;0,000468016836182763;0,00178017755522639;0,00412309555524753;0,000933706816059757;1,45532968640237;0,0019775765603399
"sentido";-0,685565190845484;-0,770538497666624;-1,9588614367034;-0,309679377409203;-0,348063007593692;-0,884845085849654;0,224088329644962;0,123552180732484;0,652359489622554;0,000351073487132777;0,000443495481894557;0,00286620961957327;0,000746965452847806;1,2359609836405;0,0011410640919377
"retornar";-0,707987310304174;-1,38078606657493;2,1013889072873;-0,271029805508913;-0,528588823029097;0,80444807209323;0,172369100669789;0,286154954315735;0,541475945014474;0,000468016836182763;0,00178017755522639;0,00412309555524753;0,000933706816059757;1,45532968640237;0,0019775765603399
"restabelecimento";-0,513660222862557;1,59282810264441;-0,732346155071213;-0,281176922239658;0,871911983105272;-0,400885310428388;0,168870180514671;0,708726911364969;0,12240290812036;0,000246355578479189;0,00236890883713705;0,000500775808447796;0,000933706816059757;1,06675595183005;0,0010625287215358
"reintegração";-0,613088564948901;-0,0257776685616332;2,07510528718471;-0,283321477978815;-0,0119124178353231;0,958951007308098;0,196627140235507;0,000151713529098537;0,803221146235394;0,000210575679815744;3,72262294943087e-07;0,00241235963748007;0,000560224089635854;1,17995951607235;0,000780002498358372
"recomendar";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835557;-0,783363420902132;0,134806341639489;0,343318440834889;0,521875217525622;0,000435662755156054;0,00254212694023317;0,00472986729296584;0,000746965452847806;1,77515148387333;0,00235380974095064
"proporcionar";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835556;-0,783363420902131;0,13480634163949;0,343318440834889;0,521875217525622;0,000544578443945068;0,00317765867529146;0,0059123341162073;0,000933706816059757;1,77515148387333;0,00294226217618831
"programa";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102456;0,0102318977803123;0,000152034146645532;0,00449184110033331;6,12443982284323e-05;0,000746965452847806;1,44261142828777;0,00155453051953424
"produzir";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835556;-0,783363420902131;0,13480634163949;0,343318440834889;0,521875217525622;0,000544578443945068;0,00317765867529146;0,0059123341162073;0,000933706816059757;1,77515148387333;0,00294226217618831
"postular";-0,106757984863079;-0,687405465444441;-1,57330551323482;-0,0620600608796963;-0,399599384432289;-0,914586726781525;0,0103585653668354;0,187441109617945;0,80220032501522;1,06417061923673e-05;0,000441201002729121;0,00231119536692352;0,000933706816059757;0,895191984014174;0,000748243406389574
"porque";-0,740488603342685;-1,65145855297604;-0,592302845321874;-0,388845296559481;-0,86721373953473;-0,31103000708253;0,29420090838953;0,638678972538352;0,0671201190721181;0,000307183961725714;0,00152790776033485;0,000196539305645035;0,000560224089635854;1,16509676582228;0,000760476455870893
"pessoa";-0,749774687067973;-1,72879354909064;-1,36192906035306;-0,322480306678206;-0,743559209866352;-0,585769710063312;0,222373135297593;0,515996845463778;0,261630019238629;0,000524894567103527;0,00279059489764465;0,00173188680245955;0,000933706816059757;1,35692310396629;0,00171917862752336
"permitir";-0,53211894518156;1,21322823527976;0,894382344535327;-0,332900046348477;0,759010254029021;0,55953640937832;0,233851156082585;0,53057539413263;0,235573449784788;0,000158627771328368;0,000824606583126067;0,000448134329533057;0,000560224089635854;0,939084307709795;0,000494050048732092
"legal";-0,562241994722961;0,849424560339573;-0,0239123894815853;-0,551798718985737;0,833647057085004;-0,0234682325540773;0,500791988408343;0,498885002615214;0,00032300897644526;0,000295159720476241;0,00067369008749587;5,33895770979487e-07;0,000933706816059757;0,678047652859622;0,000429270419746445
"laço";-0,701192915207569;-0,985390006785809;-2,07036282594269;-0,292441381461787;-0,410969376063615;-0,863471024613221;0,201181894432069;0,173408415893623;0,625409689674308;0,000459077034862081;0,000906623217061938;0,00400224297950085;0,000933706816059757;1,33416239467599;0,0016619881375981
"lado";-0,610823766583366;0,10602101803474;0,684521376108042;-0,661398013960711;0,114799218043686;0,741197549014691;0,684478910781429;0,00900020015135592;0,306520889067216;0,000348371310759188;1,04952906303665e-05;0,00043750654934533;0,000933706816059757;0,630088442233448;0,000370692292284008
"junto";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835556;-0,783363420902132;0,134806341639489;0,343318440834889;0,521875217525622;0,000326747066367041;0,00190659520517487;0,00354740046972438;0,000560224089635854;1,77515148387333;0,00176535730571298
"judicial";-0,529287947224641;1,37797659352522;-0,843847544310503;-0,311289635676532;0,810428111991751;-0,496291283435301;0,205564846517517;0,608118939842117;0,186316213640366;0,000209259182877516;0,00141835256194463;0,000531898172204569;0,000746965452847806;0,996284108197051;0,000741424481229499
"instituição";-0,633330969890736;-0,33552914452198;2,37028602284705;-0,255759423449278;-0,135497464411343;0,957197761413486;0,163477002605698;0,020026069695538;0,816496927698763;0,000299613906571608;8,40932263855477e-05;0,00419664301034853;0,000746965452847806;1,33680485767377;0,0013348625415501
"inexistência";-0,707987310304174;-1,38078606657493;2,1013889072873;-0,271029805508913;-0,528588823029097;0,80444807209323;0,172369100669789;0,286154954315735;0,541475945014474;0,000468016836182763;0,00178017755522639;0,00412309555524753;0,000933706816059757;1,45532968640237;0,0019775765603399
"inexistir";-0,513660222862557;1,59282810264441;-0,732346155071213;-0,281176922239658;0,871911983105272;-0,400885310428388;0,168870180514671;0,708726911364969;0,12240290812036;0,000246355578479189;0,00236890883713705;0,000500775808447796;0,000933706816059757;1,06675595183005;0,0010625287215358
"indício";-0,707987310304174;-1,38078606657493;2,1013889072873;-0,271029805508913;-0,528588823029097;0,80444807209323;0,172369100669789;0,286154954315735;0,541475945014474;0,000468016836182763;0,00178017755522639;0,00412309555524753;0,000933706816059757;1,45532968640237;0,0019775765603399
"impor";-0,0206601497252937;-1,47231536658584;-1,89504674201501;-0,00860888780344202;-0,613499803764895;-0,789647945499273;0,000191658944883023;0,424818931829013;0,574989409226106;3,18836068475485e-07;0,00161920637810255;0,00268250394354563;0,000746965452847806;1,27360437030732;0,00121162882693998
"fundamento";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102456;0,0102318977803123;0,000152034146645532;0,00449184110033331;6,12443982284323e-05;0,000746965452847806;1,44261142828777;0,00155453051953424
"filial";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835557;-0,783363420902132;0,134806341639489;0,343318440834889;0,521875217525622;0,000435662755156054;0,00254212694023317;0,00472986729296584;0,000746965452847806;1,77515148387333;0,00235380974095064
"excepcional";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102456;0,0102318977803123;0,000152034146645532;0,00449184110033331;6,12443982284323e-05;0,000746965452847806;1,44261142828777;0,00155453051953424
